keyword,last_position,last_rank_absolute,search_volume,etv_when_ranking,keyword_difficulty,cpc,search_intent,lost_url,url_type,is_brand,last_seen
carrol boyes aura glasses,21,27,50,0.1,0,0.18000000715255737,transactional,https://wassersfurniture.com/shop-by-brand/a-c/carrol-boyes.html,legacy .html,False,2026-03-09 15:47:24 +00:00
emerson leather chair,73,87,50,0.1,0,0.699999988079071,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-03-27 09:30:58 +00:00
milo baughman brass table,27,34,50,0.1,0,0.44999998807907104,transactional,https://wassersfurniture.com/thayer-coggin-milo-baughman-mid-century-burled-coffee-table.html,legacy .html,False,2026-03-09 07:12:33 +00:00
ming dynasty coffee table,38,53,50,0.1,0,0.550000011920929,transactional,https://wassersfurniture.com/vintage-ming-coffee-table.html,legacy .html,False,2026-04-11 02:52:04 +00:00
nursery works vetro crib,43,52,50,0.1,0,0.4000000059604645,transactional,https://wassersfurniture.com/shop-by-brand/l-p/nursery-works.html,legacy .html,False,2026-03-28 14:18:47 +00:00
square ming coffee table,34,45,50,0.1,0,1,transactional,https://wassersfurniture.com/vintage-ming-coffee-table.html,legacy .html,False,2026-04-10 11:33:15 +00:00
weathermaster barometer,33,48,50,0.1,0,,informational,https://wassersfurniture.com/vintage-airguide-thermometer-barometer-hygrometer-made-in-usa.html,legacy .html,False,2026-03-26 09:29:48 +00:00
monte luna bed,28,37,50,0.1,0,1.159999966621399,transactional,https://wassersfurniture.com/monte-design-dorma-trundle-bed.html,legacy .html,False,2026-04-17 23:23:46 +00:00
african accent chair,19,24,40,0.1,0,0.9100000262260437,transactional,https://wassersfurniture.com/swivel-chair-custom-african-print-fabric.html,legacy .html,False,2026-04-12 18:33:22 +00:00
horchow coffee table,19,22,40,0.1,0,1.559999942779541,transactional,https://wassersfurniture.com/ebh-chow-coffee-table.html,legacy .html,False,2026-04-11 16:09:48 +00:00
naos table,19,24,40,0.1,0,1.5899999141693115,transactional,https://wassersfurniture.com/shop-by-brand/l-p/naos.html?p=4,legacy category,False,2026-02-25 04:46:18 +00:00
"54"" round table top",18,25,40,0.1,0,1.5099999904632568,transactional,https://wassersfurniture.com/glass-table-top-54-round-quickship.html,legacy .html,False,2026-03-26 07:02:49 +00:00
american leather twin sleeper,18,22,40,0.1,9,5.900000095367432,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-04-16 17:23:16 +00:00
henley sofa american leather,18,22,40,0.1,0,1.1299999952316284,transactional,https://wassersfurniture.com/american-leather-henley-leather-sectional.html,legacy .html,False,2025-10-19 17:46:23 +00:00
ekornes side table,21,27,40,0.1,0,0.23000000417232513,transactional,https://wassersfurniture.com/ekornes-stressless-you-urban-large-coffee-table.html,legacy .html,False,2026-04-12 00:13:05 +00:00
lafer gaga recliner,21,27,40,0.1,0,1.6299999952316284,transactional,https://wassersfurniture.com/shop-by-brand/l-p/lafer-recliners.html,legacy .html,False,2026-04-11 07:43:26 +00:00
leather accent chair sale,22,36,40,0.1,0,0.9100000262260437,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-04-11 07:14:36 +00:00
naos tables,22,32,40,0.1,0,1.5899999141693115,navigational,https://wassersfurniture.com/naos-coffee-table-hula-motion-quickship.html,legacy .html,False,2026-04-11 01:21:38 +00:00
img luna high back chair,19,22,40,0.1,0,0.36000001430511475,transactional,https://wassersfurniture.com/luna-low-back-chair.html,legacy .html,False,2026-03-09 09:40:57 +00:00
karl springer goatskin table,19,23,40,0.1,0,0.23999999463558197,transactional,https://wassersfurniture.com/vintage-goatskin-coffee-table-or-console-table.html,legacy .html,False,2026-02-07 01:48:00 +00:00
airplane wing desk restoration hardware,24,29,40,0.1,0,0.9800000190734863,navigational,https://wassersfurniture.com/airplane-wing-desk.html,legacy .html,False,2026-04-12 18:05:16 +00:00
american leather bryson sleeper sofa,25,32,40,0.1,0,1.0499999523162842,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-04-12 17:31:29 +00:00
american leather customer service,39,43,40,0.1,0,0.029999999329447746,informational,https://wassersfurniture.com/shop-by-brand/a-c/american-leather.html,legacy .html,False,2026-04-12 17:23:07 +00:00
american signature sleeper sofa,32,39,40,0.1,0,5.309999942779541,transactional,https://wassersfurniture.com/american-leather-breckin-comfort-sleeper-chaise.html,legacy .html,False,2026-04-12 17:29:50 +00:00
bernhardt arctic console table,43,48,40,0.1,0,2.1500000953674316,transactional,https://wassersfurniture.com/shop-by-brand/a-c/bernhardt-interiors.html,legacy .html,False,2026-03-26 09:03:47 +00:00
buy a glass table top,26,37,40,0.1,0,6.840000152587891,transactional,https://wassersfurniture.com/furniture/diningroom/glass-tops.html,legacy .html,False,2026-03-26 10:47:51 +00:00
buy glass for table top,60,75,40,0.1,0,6.840000152587891,transactional,https://wassersfurniture.com/furniture/diningroom/glass-tops.html,legacy .html,False,2026-03-08 21:48:54 +00:00
comfort sleeper by american leather reviews,44,53,40,0.1,0,3.509999990463257,informational,https://wassersfurniture.com/american-leather-breckin-comfort-sleeper-chaise.html,legacy .html,False,2026-03-26 13:06:03 +00:00
gotcha covered clothes,30,44,40,0.1,0,,transactional,https://wassersfurniture.com/shop-by-brand/d-g/gotcha-covered.html,legacy .html,False,2026-04-11 18:46:05 +00:00
gotcha covered clothing,30,36,40,0.1,0,,transactional,https://wassersfurniture.com/shop-by-brand/d-g/gotcha-covered.html,legacy .html,False,2026-04-11 18:52:12 +00:00
leather accent chairs on sale,28,36,40,0.1,0,0.9100000262260437,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-03-26 02:55:37 +00:00
leather and fabric ottoman,51,67,40,0.1,0,1.0199999809265137,transactional,https://wassersfurniture.com/genuine-leather-ottomans-in-stock.html,legacy .html,False,2026-04-11 07:18:21 +00:00
leather chair made in usa,39,51,40,0.1,7,2.700000047683716,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-04-11 07:20:48 +00:00
leather chairs made in usa,61,78,40,0.1,0,2.700000047683716,commercial,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-04-11 07:20:51 +00:00
linie design dolzago,46,56,40,0.1,0,,navigational,https://wassersfurniture.com/shop-by-brand/l-p/linie-design.html,legacy .html,False,2026-03-08 12:33:57 +00:00
nuevo dining chairs,26,36,40,0.1,0,1.340000033378601,transactional,https://wassersfurniture.com/shop-by-brand/l-p/nuevo-living.html,legacy .html,False,2025-11-23 12:49:24 +00:00
sonos connect 2,28,42,40,0.1,0,0.4099999964237213,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-10 12:18:51 +00:00
sonos connect amp wireless amplifier,34,45,40,0.1,0,1.0399999618530273,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-10 12:17:36 +00:00
steamer trunk coffee table diy,39,49,40,0.1,0,2.7200000286102295,informational,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-10 11:10:23 +00:00
varier variable balans original kneeling chair,23,28,40,0.1,0,1.2999999523162842,transactional,https://wassersfurniture.com/varier-variable-balans-ergonomic-task-chair-with-backrest-free-shipping-no-tax.html,legacy .html,False,2026-03-08 06:25:55 +00:00
stanton leather chair,18,23,40,0.1,0,1.7100000381469727,transactional,https://wassersfurniture.com/american-leather-stanton-leather-sectional-showroom-sample-sale.html,legacy .html,False,2026-03-28 03:36:21 +00:00
54 round table top,20,29,40,0.1,0,1.5099999904632568,transactional,https://wassersfurniture.com/glass-table-top-54-round-quickship.html,legacy .html,False,2026-03-26 04:21:23 +00:00
monte design grano glider recliner,20,26,40,0.1,0,4.199999809265137,transactional,https://wassersfurniture.com/chair-monte-design-grano-glider-recliner.html,legacy .html,False,2026-04-17 23:28:45 +00:00
pablo pixo lamp,20,27,40,0.1,0,4.389999866485596,transactional,https://wassersfurniture.com/pablo-pixo-table-lamp.html,legacy .html,False,2026-03-26 19:59:23 +00:00
carrol boyes vase,21,26,40,0.1,0,0.4099999964237213,transactional,https://wassersfurniture.com/shop-by-brand/a-c/carrol-boyes.html,legacy .html,False,2026-03-27 08:41:14 +00:00
expensive leather chairs,21,31,40,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-04-11 23:04:31 +00:00
steamer trunk bookcase,21,26,40,0.1,0,0.019999999552965164,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-03-09 05:58:05 +00:00
american leather bryson,53,64,40,0.1,0,4.699999809265137,transactional,https://wassersfurniture.com/american-leather-breckin-comfort-sleeper-chaise.html,legacy .html,False,2026-03-27 11:25:21 +00:00
aqua armchair,58,73,40,0.1,0,1.4500000476837158,transactional,https://wassersfurniture.com/furniture/livingroom/chairs.html,legacy .html,False,2026-04-16 16:55:13 +00:00
aqua floor lamp,26,35,40,0.1,0,0.6600000262260437,transactional,https://wassersfurniture.com/furniture/lighting/floor.html,legacy .html,False,2026-04-16 16:48:31 +00:00
black and white print chair,98,120,40,0.1,0,0.6800000071525574,transactional,https://wassersfurniture.com/swivel-chair-custom-african-print-fabric.html,legacy .html,False,2026-02-26 09:13:49 +00:00
bryson comfort sleeper,36,46,40,0.1,0,6.480000019073486,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-03-27 11:53:35 +00:00
coastal living dining chairs,27,43,40,0.1,0,2.8299999237060547,transactional,https://wassersfurniture.com/coastal-living-ball-claw-dining-chairs-set-of-6.html,legacy .html,False,2026-04-15 07:18:00 +00:00
compass lamp,25,39,40,0.1,0,4.369999885559082,transactional,https://wassersfurniture.com/cattelan-compass-floor-lamp-in-stock-quickship.html,legacy .html,False,2026-04-15 06:49:35 +00:00
contour pablo,66,84,40,0.1,0,0.4399999976158142,informational,https://wassersfurniture.com/pablo-contour.html,legacy .html,False,2025-12-24 12:44:08 +00:00
craftsman crib,82,96,40,0.1,0,0.7599999904632568,transactional,https://wassersfurniture.com/romina-furniture-imperio-convertible-crib-open-back.html,legacy .html,False,2025-12-24 12:28:30 +00:00
ekornes tables,46,50,40,0.1,0,0.550000011920929,transactional,https://wassersfurniture.com/ekornes-stressless-you-small-urban-table.html,legacy .html,False,2025-10-14 17:07:12 +00:00
expensive leather chair,52,66,40,0.1,3,0.05999999865889549,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-04-11 23:02:26 +00:00
indian trunk coffee table,49,67,40,0.1,0,0.3400000035762787,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-03-10 18:07:18 +00:00
knickerbocker bed frame review,82,94,40,0.1,0,2.700000047683716,informational,https://wassersfurniture.com/knickerbocker-embrace-king-size-bed-frame-2-sealy-posturepedic-xl-foundations-backroom-special.html,legacy .html,False,2025-11-03 00:14:06 +00:00
luna ottoman,46,59,40,0.1,0,0.6000000238418579,informational,https://wassersfurniture.com/luna-low-back-chair.html,legacy .html,False,2026-04-14 08:47:12 +00:00
metal trunk coffee table,41,56,40,0.1,0,1.5699999332427979,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-11 03:28:48 +00:00
mid century modern white leather chair,40,55,40,0.1,0,2.130000114440918,transactional,https://wassersfurniture.com/furniture/mid-century.html,legacy .html,False,2026-04-14 05:47:10 +00:00
ming dining table,40,51,40,0.1,0,0.5299999713897705,transactional,https://wassersfurniture.com/vintage-ming-coffee-table.html,legacy .html,False,2026-03-09 07:15:26 +00:00
missoni cushion,38,52,40,0.1,0,2.559999942779541,transactional,https://wassersfurniture.com/missoni-home-pasadena-cushion-free-pickup-free-shipping.html,legacy .html,False,2026-04-14 05:11:23 +00:00
modern furniture florida,24,37,40,0.1,0,2.119999885559082,commercial,https://wassersfurniture.com/,homepage,False,2026-04-14 05:07:50 +00:00
modern trunk coffee table,47,65,40,0.1,0,0.36000001430511475,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-14 05:04:33 +00:00
modular daybed sofa,37,43,40,0.1,0,2.2100000381469727,transactional,https://wassersfurniture.com/monte-design-twin-daybed-sofa.html,legacy .html,False,2026-03-09 07:29:52 +00:00
monte high chair,37,42,40,0.1,0,2.8899998664855957,transactional,https://wassersfurniture.com/chair-monte-design-luca-nursery-glider.html,legacy .html,False,2026-04-14 04:42:50 +00:00
niels eilersen sofa,37,46,40,0.1,0,0.27000001072883606,transactional,https://wassersfurniture.com/eilersen-tub-sofa-tunnel-36-fabric-free-same-day-pickup-next-day-quickship.html,legacy .html,False,2026-04-14 02:36:11 +00:00
nuevo dining chair,23,29,40,0.1,0,1.340000033378601,transactional,https://wassersfurniture.com/shop-by-brand/l-p/nuevo-living.html,legacy .html,False,2026-04-10 23:48:30 +00:00
steamer trunk dimensions,23,34,40,0.1,0,0.11999999731779099,informational,https://wassersfurniture.com/steamer-trunk-table-pedestal-on-display-quickship.html,legacy .html,False,2026-04-13 14:07:57 +00:00
steamer trunk size,29,42,40,0.1,0,0.11999999731779099,transactional,https://wassersfurniture.com/steamer-trunk-table-pedestal-on-display-quickship.html,legacy .html,False,2026-04-13 14:04:49 +00:00
tempur pedic luxe breeze split king,31,43,40,0.1,0,9.479999542236328,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-04-13 13:18:22 +00:00
tempur-pedic luxe breeze split king,27,35,40,0.1,0,9.479999542236328,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-03-26 09:51:53 +00:00
the american leather comfort sleeper,25,35,40,0.1,0,3.9100000858306885,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-03-26 09:43:35 +00:00
thermometer made in america,76,81,40,0.1,0,0.7799999713897705,transactional,https://wassersfurniture.com/vintage-airguide-thermometer-barometer-hygrometer-made-in-usa.html,legacy .html,False,2025-09-10 10:13:19 +00:00
tiger table with glass top,40,46,40,0.1,0,0.05999999865889549,transactional,https://wassersfurniture.com/furniture/diningroom/glass-tops.html,legacy .html,False,2026-04-13 12:51:02 +00:00
tucci pool,24,25,40,0.1,2,0.4099999964237213,informational,https://wassersfurniture.com/shop-by-brand/r-z/tucci-outdoor.html,legacy .html,False,2026-03-09 04:43:21 +00:00
vintage trunk table,43,62,40,0.1,0,0.9100000262260437,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-13 11:40:58 +00:00
white leather mid century chair,53,68,40,0.1,0,2.130000114440918,transactional,https://wassersfurniture.com/furniture/mid-century.html,legacy .html,False,2026-04-13 09:38:33 +00:00
kessler swivel chair,91,104,40,0.1,0,2.3600001335144043,transactional,https://wassersfurniture.com/kac-globe-swivel-chair.html,legacy .html,False,2026-02-07 01:41:19 +00:00
linie design sirius,57,65,40,0.1,0,,informational,https://wassersfurniture.com/shop-by-brand/l-p/linie-design.html,legacy .html,False,2026-03-02 11:14:03 +00:00
tempur contour luxe breeze,84,104,40,0.1,0,6.690000057220459,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-02-27 18:14:16 +00:00
tempur-contour luxe breeze,39,57,40,0.1,0,6.690000057220459,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-04-17 10:06:27 +00:00
tempur-pedic contour luxe breeze,23,32,40,0.1,0,6.690000057220459,transactional,https://wassersfurniture.com/tempur-cloud-luxe-breeze.html,legacy .html,False,2026-04-17 02:20:18 +00:00
zeno coffee table,50,61,40,0.1,0,7.039999961853027,transactional,https://wassersfurniture.com/naos-coffee-table-hula-motion-quickship.html,legacy .html,False,2026-03-27 14:22:59 +00:00
pablo solis drum,18,20,30,0.1,0,3.059999942779541,informational,https://wassersfurniture.com/pablo-solis-drum.html,legacy .html,False,2026-04-14 00:21:05 +00:00
luca glider,17,22,30,0.1,0,1.4300000667572021,transactional,https://wassersfurniture.com/chair-monte-design-luca-nursery-glider.html,legacy .html,False,2026-03-10 14:58:32 +00:00
milano bed set,16,25,30,0.1,0,2.4700000286102295,transactional,http://wassersfurniture.com/pavoncello-milano-5-piece-king-size-bedroom-set.html,legacy .html,False,2026-02-06 22:22:03 +00:00
milo baughman drum table,16,21,30,0.1,0,0.699999988079071,transactional,https://wassersfurniture.com/thayer-coggin-drum-side-table-stainless-steel-milo-baughman.html,legacy .html,False,2026-04-18 00:46:11 +00:00
missoni stool,16,22,30,0.1,0,1.7799999713897705,transactional,https://wassersfurniture.com/missoni-home-patch-cylinder-ottoman-pouf-16-x-12-free-pickup-free-shipping.html,legacy .html,False,2026-03-01 20:59:09 +00:00
solis drum,17,20,30,0.1,0,2.240000009536743,transactional,https://wassersfurniture.com/pablo-solis-drum.html,legacy .html,False,2026-04-17 06:14:33 +00:00
sonos amp 1,17,23,30,0.1,0,1.5299999713897705,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-04-17 06:16:45 +00:00
sonos amp dimensions in inches,16,19,30,0.1,0,,informational,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-03-28 04:29:35 +00:00
tomasella furniture,17,23,30,0.1,0,2.430000066757202,navigational,https://wassersfurniture.com/shop-by-brand/r-z/tomasella.html,legacy .html,False,2026-04-17 00:49:46 +00:00
grass coffee table,24,35,30,0.1,0,0.75,transactional,https://wassersfurniture.com/vintage-grasscloth-ming-coffee-table.html,legacy .html,False,2026-03-08 16:48:22 +00:00
monte glider grano,18,22,30,0.1,0,1.809999942779541,transactional,https://wassersfurniture.com/chair-monte-design-grano-glider-recliner.html,legacy .html,False,2026-04-17 23:23:37 +00:00
phillips collection table,18,23,30,0.1,0,2.700000047683716,navigational,https://wassersfurniture.com/phillips-collection-river-stone-coffee-table-gold-leaf.html,legacy .html,False,2026-04-17 22:56:06 +00:00
globe chairs cheap,21,30,30,0.1,0,0.5799999833106995,transactional,https://wassersfurniture.com/kac-globe-swivel-chair.html,legacy .html,False,2026-04-14 21:50:37 +00:00
pablo pixo,21,24,30,0.1,0,3.990000009536743,informational,https://wassersfurniture.com/pablo-pixo-table-lamp.html,legacy .html,False,2026-04-14 00:13:51 +00:00
6 chairs coastal dining room sets,36,51,30,0.1,0,0.8899999856948853,transactional,https://wassersfurniture.com/coastal-living-ball-claw-dining-chairs-set-of-6.html,legacy .html,False,2026-04-16 18:10:13 +00:00
american made leather sectional,55,77,30,0.1,0,5.309999942779541,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/sectionals.html?p=4,legacy category,False,2026-03-27 11:27:25 +00:00
artisan designs pool table,25,32,30,0.1,0,1.7899999618530273,transactional,https://wassersfurniture.com/shop-by-brand/a-c/artisan-house.html,legacy .html,False,2026-02-26 12:01:41 +00:00
blue wood bead chandelier,45,56,30,0.1,0,0.6100000143051147,transactional,https://wassersfurniture.com/little-wasser-s-boho-wood-bead-chandelier.html,legacy .html,False,2026-04-15 13:19:32 +00:00
boho modern chandelier,23,32,30,0.1,0,1.8600000143051147,transactional,https://wassersfurniture.com/rad-boho-chic-bohemian-chandelier.html,legacy .html,False,2026-02-26 08:42:35 +00:00
caracole classic nightstand,55,73,30,0.1,0,,transactional,https://wassersfurniture.com/caracole-rise-and-shine-nightstand.html,legacy .html,False,2026-02-23 14:01:00 +00:00
cleopatra bedroom,71,75,30,0.1,0,3.2100000381469727,informational,https://wassersfurniture.com/romina-furniture-cleopatra-convertible-crib.html,legacy .html,False,2026-02-26 04:03:45 +00:00
ikea luna chair,35,40,30,0.1,0,,transactional,https://wassersfurniture.com/luna-low-back-chair.html,legacy .html,False,2026-04-11 12:52:59 +00:00
jordan's furniture nightstands,86,103,30,0.1,0,1.600000023841858,navigational,https://wassersfurniture.com/furniture/bedroom/bedside-table.html,legacy .html,False,2026-02-25 12:39:50 +00:00
leather arm chair sale,51,73,30,0.1,0,1.5699999332427979,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/chairs.html,legacy .html,False,2026-01-25 10:58:30 +00:00
oggetti furniture,25,33,30,0.1,0,2.2699999809265137,transactional,https://wassersfurniture.com/shop-by-brand/l-p/oggetti.html,legacy .html,False,2026-04-10 23:13:13 +00:00
rybo balans chair,26,30,30,0.1,0,,transactional,https://wassersfurniture.com/varier-variable-balans-ergonomic-task-chair-with-backrest-free-shipping-no-tax.html,legacy .html,False,2026-03-26 20:05:14 +00:00
safavieh luna chair,40,41,30,0.1,0,1.899999976158142,transactional,https://wassersfurniture.com/luna-low-back-chair.html,legacy .html,False,2026-03-27 09:53:58 +00:00
solis drum pablo,23,29,30,0.1,0,3.059999942779541,informational,https://wassersfurniture.com/pablo-solis-drum.html,legacy .html,False,2026-04-13 14:38:39 +00:00
sonos model play 3,51,66,30,0.1,0,0.12999999523162842,transactional,https://wassersfurniture.com/sonos-play-3.html,legacy .html,False,2026-04-13 14:39:39 +00:00
thayer coggin /fabrics,35,40,30,0.1,0,,navigational,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html,legacy .html,False,2026-04-13 13:11:03 +00:00
thayer coggin fabric,31,36,30,0.1,0,,transactional,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html,legacy .html,False,2026-04-13 13:11:10 +00:00
thayer coggin fabrics,33,38,30,0.1,0,,navigational,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html,legacy .html,False,2026-04-13 13:11:01 +00:00
thayer.coggin fabrics,33,38,30,0.1,0,,navigational,https://wassersfurniture.com/shop-by-brand/r-z/thayer-coggin.html,legacy .html,False,2026-04-13 13:11:08 +00:00
wood bead chandelier blue,42,63,30,0.1,0,0.6100000143051147,transactional,https://wassersfurniture.com/little-wasser-s-boho-wood-bead-chandelier.html,legacy .html,False,2026-03-27 14:59:24 +00:00
karges dining chairs,19,24,30,0.1,0,1.5299999713897705,transactional,https://wassersfurniture.com/antique-karges-chairs-set-of-4.html,legacy .html,False,2026-03-02 12:52:26 +00:00
romina cribs reviews,19,25,30,0.1,0,3.630000114440918,informational,https://wassersfurniture.com/romina-furniture-imperio-convertible-crib-open-back.html,legacy .html,False,2026-04-13 17:49:09 +00:00
romina nursery furniture,19,23,30,0.1,0,3.9600000381469727,navigational,https://wassersfurniture.com/romina-furniture-imperio-convertible-crib-solid-back.html,legacy .html,False,2026-03-28 07:45:31 +00:00
steamer trunk nightstand,19,30,30,0.1,0,2.7899999618530273,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 03:58:51 +00:00
inspiration sofa american leather,20,24,30,0.1,0,0.23999999463558197,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/sofas.html?p=2,legacy category,False,2026-02-07 04:25:26 +00:00
newport cottages devon crib,20,22,30,0.1,0,0.6100000143051147,navigational,https://wassersfurniture.com/shop-by-brand/l-p/newport-cottages.html,legacy .html,False,2026-04-17 21:38:01 +00:00
varier balans chair,20,29,30,0.1,0,3.3499999046325684,transactional,https://wassersfurniture.com/varier-variable-balans-ergonomic-task-chair-with-backrest-free-shipping-no-tax.html,legacy .html,False,2026-04-16 22:57:07 +00:00
monte grano glider,21,28,30,0.1,0,1.809999942779541,transactional,https://wassersfurniture.com/chair-monte-design-grano-glider-recliner.html,legacy .html,False,2026-04-17 23:22:44 +00:00
novella dresser,21,26,30,0.1,0,1.75,transactional,https://wassersfurniture.com/nursery-works-novella-6-drawer-double-dresser-nw15026ay.html,legacy .html,False,2026-03-28 14:26:00 +00:00
sonos amp power output,21,29,30,0.1,0,,transactional,https://wassersfurniture.com/sonos-connect-amp.html,legacy .html,False,2026-03-28 04:30:43 +00:00
nursery works compass rocker,22,25,30,0.1,0,0.6899999976158142,navigational,https://wassersfurniture.com/nursery-works-compass-rocker-in-navy-velvet-nw17087.html,legacy .html,False,2026-04-17 21:06:00 +00:00
office in a trunk,22,26,30,0.1,0,1.1100000143051147,commercial,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-04-17 21:01:20 +00:00
steamer trunk nightstands,22,32,30,0.1,0,2.7899999618530273,transactional,https://wassersfurniture.com/steamer-trunk-coffee-table-on-display-quickship.html,legacy .html,False,2026-03-26 22:25:53 +00:00
italian entertainment units,31,44,30,0.1,0,,informational,https://wassersfurniture.com/furniture/livingroom/wallunits-entertainment-systems.html,legacy .html,False,2026-02-07 02:42:37 +00:00
italian restaurant chairs,35,52,30,0.1,0,1.409999966621399,commercial,https://wassersfurniture.com/vintage-italian-dining-chairs-set-of-6.html,legacy .html,False,2026-02-07 02:53:07 +00:00
lane chloe recliner,23,28,30,0.1,0,1.0199999809265137,transactional,https://wassersfurniture.com/american-leather-chloe-comfort-manual-shabbos-recliner-leather.html,legacy .html,False,2026-03-10 15:27:57 +00:00
lane recliner chloe,32,39,30,0.1,0,1.0199999809265137,transactional,https://wassersfurniture.com/american-leather-chloe-comfort-manual-shabbos-recliner-leather.html,legacy .html,False,2026-03-10 15:31:27 +00:00
lazar chairs,25,33,30,0.1,0,0.17000000178813934,transactional,https://wassersfurniture.com/lazar-le-pouf-swivel-chair.html,legacy .html,False,2026-03-02 12:26:40 +00:00
leather recliner with legs,71,96,30,0.1,0,2.009999990463257,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-recliner-by-american-leather.html,legacy .html,False,2026-03-02 12:23:03 +00:00
leather strap chair mid century modern,40,51,30,0.1,0,0.8399999737739563,transactional,https://wassersfurniture.com/furniture/mid-century.html,legacy .html,False,2026-04-14 10:11:00 +00:00
leather strap chair mid-century modern,44,55,30,0.1,0,0.8399999737739563,transactional,https://wassersfurniture.com/furniture/mid-century.html,legacy .html,False,2026-04-14 10:11:14 +00:00
lenticular printing new york,30,36,30,0.1,0,4.800000190734863,navigational,https://wassersfurniture.com/marc-rudinsky-framed-3d-lenticular-art-shades-of-nyc.html,legacy .html,False,2026-02-07 00:52:46 +00:00
lenticular printing nyc,29,34,30,0.1,0,4.800000190734863,navigational,https://wassersfurniture.com/marc-rudinsky-framed-3d-lenticular-art-shades-of-nyc.html,legacy .html,False,2026-02-07 00:52:54 +00:00
liam chair,97,125,30,0.1,0,2.6600000858306885,informational,https://wassersfurniture.com/american-leather-accent-chair-liam-chair-ottoman-wood-leg-custom-made-shipped-in-20-30-days.html,legacy .html,False,2026-02-25 10:35:34 +00:00
linie design kent,43,53,30,0.1,2,,navigational,https://wassersfurniture.com/shop-by-brand/l-p/linie-design.html,legacy .html,False,2026-04-14 09:33:59 +00:00
living room etagere,70,92,30,0.1,0,1.6100000143051147,transactional,https://wassersfurniture.com/furniture/livingroom/etagere-s.html,legacy .html,False,2026-03-02 09:09:16 +00:00
luma rose,47,52,30,0.1,0,,informational,https://wassersfurniture.com/nursery-works-luma-crub-acrylic-rose-gold.html,legacy .html,False,2026-02-22 14:01:49 +00:00
lyons comfort sleeper,63,73,30,0.1,0,6.460000038146973,transactional,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-02-06 23:35:39 +00:00
macy's american leather sleeper sofa,76,89,30,0.1,0,1.100000023841858,navigational,https://wassersfurniture.com/shop-by-brand/a-c/american-leather/comfort-sleeper-by-american-leather.html,legacy .html,False,2026-02-06 23:32:08 +00:00
